id,tipo,nome,indirizzo,descrizioneIt,descrizioneEn,foursquareId,contatto - fax,contatto - url,contatto - cell,contatto - nome,contatto - email,contatto - telefono,posizione - latitudine,posizione - longitudine,foto - labelEn,foto - labelIt,foto - imageUrl
16891608-70c2-4a5e-b8f5-f440de3f0834,negozio,EUFORIA,Via IV Novembre 24 - 38038 Tesero,"Intimo
Orari: 9.00-12.30 , 16.00-19.30
Chiuso: Domenica e Gioved","Underwear
Opening Time: 9 a.m.-12.30 p.m. , 4-7.30 p.m.
Close: Sunday and Thursday",50e876e4ebcaea3d7f197774,,http://,, EUFORIA,,+39 (0462)813403,46.2891747016871,11.5119981765747,,,
e74d2e07-298b-4304-b09c-f566bda1fde8,negozio,SALONE ALMA,Via Alberti 8 - 38033 Cavalese,"Parrucchiera Unisex
Orari: 8.30-18.30","Unisex Hair Stylist
Opening Time: 8.30 a.m-6.30 p.m.",50f6dad6fe7096f29a4b5754,,http://,, SALONE ALMA,,+39 (0039)340486,46.29212,11.46025,,,
5c6ef7cd-5699-4fbf-acdf-f59415f024f5,negozio,VARESCO SPORT,Via Prai de Mont 10 - 38037 Bellamonte (TN),"Articoli sportivi/souvenirs.
Orari: 8.30-12.30 , 16.00-19.30
Chiuso: -","Sports/Souveniers
Opening Time: 8.30 a.m.-12.30 a.m. , 4-7.30 p.m.
Closed: -",,,http://,, ARTICOLI SPORTIVI DI VARESCO MARIO,sportvaresco@tiscali.it,+39 (0462)576063,46.31329,11.6614,,,
4e3e202b-ee7b-49ed-980c-f59db5dca421,negozio,L'ALTRO GHIOTTONE,"Via F.lli Bronzetti,10 - 38033 Cavalese","T - Infusi - Tisane - Cioccolato - Vendita t sfuso pi di 150 tipi
orari: 9.00-13.00 , 16.00-20.00
","Tea Shop
opening time: 9 a.m.-1 p.m. , 4-8 pm. 
",50dc3014e4b09036bd70e18c,,http://,, L'ALTRO GHIOTTONE,,+39 (0462)871161 ,46.2911689855162,11.4611005783081,,,
c65bb0be-badf-4be8-8bb4-f92e04846d90,negozio,JEANS STORE,Piazza Cesare Battisti 14 - 38033 Cavalese,"Abbigliamento Donna
Orario: 9.00-12.30 , 16.00-19.30
            Festivi 10.00-12.00 , 17.00-19.00","Women Clothes Shop
Opening Time: 9 a.m.-12.30 p.m. , 4-7.30 p.m.
                        Sundays: 10 a.m.-12.30 p.m. , 5-7 p.m.",50e4627fe4b0c48b7ad317f3,,http://,, JEANS STORE,jeanstore17@gmail.com,+39 (0462)230712,46.2915248352192,11.460188627243,,,
31121ef8-0896-439d-95f3-fab18a23e09c,negozio,PANIFICIO TARTER,"Via Roma, 14 - 38030 Castello-Molina di Fiemme","Panificio
orari: lun-gio 7.00-12.30; ven-sab 16.30-19.00
chiuso domenica","Bakery
opening time: monday- thursday 7 a.m.-12.30 p.m. / friday-saturday 4.30-7 p.m.
closed on Sunday


",50f2fd43183f7e024dd26ff7,,http://,, PANIFICIO TARTER,,+39 (0462)230421,46.2800326871115,11.4342141151428,,,
8afcdd83-3e5a-4720-96c4-fac2d512a19b,Caseificio,CASEIFICIO SOCIALE VAL DI FIEMME,Via Nazionale 8 - 38033 Carano,"Produzione e Vendita Formaggio
Orari: 8.00-12.00 , 15.30-19.00","Cheese Factory
Opening Time: 8 a.m.-12 p.m. , 3.30-7 p.m.",,,http://www.cascavalese.it,, CASEIFICIO SOCIALE VAL DI FIEMME,info@cascavalese.it,+39 (0462)340284,46.2873508692661,11.4420032501221,,,
ae46f9c8-d613-4dc9-810a-fb989c3c594c,negozio,BONITO,Via Cavallaia 18 - 38033 Cavalese,"Negozio abbigliamento bambini 0-18
Orari:9.00-12.00, 15.30-19.00
Chiuso:gioved e domenica (in stagione mai)",,50f46a1e29a62edf0973a1e3,,http://,, BONITO,pasquale.59@teletu.it,+39 (331)8144088,46.29024,11.45843,,,
84038441-e655-4522-ac93-fbb8ce887e6f,negozio,CENTRO ESTETICO SOLE ORNELLA,Via Marconi 12 - 38037 Predazzo (TN),"Estetica e Osteopatia
Orari: 9.00-12.00 , 14.00-19.00","Beautician and Osteopathy
Opening Time: 9 a.m.-12 p.m. , 2-7 p.m.",,,http://www.ornellaestetista.it,, CENTRO ESTETICO SOLE ORNELLA,info@ornellaestetista.it,+39 (0462)501402,46.30918,11.60282,,,
d9fcc4c4-824d-4e5d-ab1a-fca1b16258c5,negozio,NONES SPORT - INTERSPORT,"P.zza Cesare Battisti, 5 - 38033 Cavalese","Abbigliamento sportivo
orari: 8.30-12.00 , 15.30-19.30","sportswear shop
opening time: 8.30 a.m.-12 p.m. , 3.30-7.30 p.m.",50e45d73e4b09f5ea6c8d3be,,http://www.nonesport.it,, NONES SPORT - INTERSPORT,info@nonesport.it,+39 (0462)230645,46.291676,11.459151,,,
db0358aa-9c44-4340-8d54-fcd974a5fe2e,negozio,SALONE KARIN,"Via Nazionale, 1/F - 38030 Panchi","Parrucchiera
orari: 8.30-12.00 , 15.00-19.30 / gioved e sabato orario continuato 8.30-17.00
chiuso luned e domenica","Hairstylist
opening time: 8.30 a.m.-12 p.m. , 3-7.30 p.m. / On Thursday and Saturday: 8.30 a.m.-5 p.m.
closed on Monday and Sunday

",50fc1847e4b0b3dba4dabd15,,http://,, SALONE KARIN,salonekarin@hotmail.it,+39 (0462)814421 ,46.2855121474694,11.5459871292114,,,
6a5cc95b-8594-4e54-89cc-fd524cf034ae,negozio,PANIFICIO TARTER,"Via Scuole vecchie, 3 - 38030 Varena","Panificio
orari: 6.30-12.30
chiuso domenica","Bakery
opening time: 6.30 a.m.-12.30 p.m.
closed on Sunday",50dacdd8e4b004dcf75e4100,,http://,, PANIFICIO TARTER,,+39 (0462)230310,46.3033207,11.4567399,,,
62473072-b848-4841-8f1d-fdce168861f9,negozio,ERBORISTERIA LA SORGENTE,Via Nazionale 12 - 38033 Carano,"Erboristeria
Orari: 9.00-12.00 , 16.00-19.00
Chiuso: Gioved","Herbalist's Shop
Opening Time: 9 a.m.-12 p.m. , 4-7 p.m.
Close: Thursday",50f2b29e72da143f82fdbeaf,,http://www.erboristerialasorgente.it,, ERBORISTERIA LA SORGENTE,info@erboristerialasorgente.it,+39 (0462)232371,46.2876177753648,11.4438056945801,,,
ef8b70bc-1e1f-415c-8fb3-ff659e43c5c0,negozio,PARTELETTRICA,Via Fiamme Gialle 64 - 38037 Predazzo (TN),"Elettronica, apparecchi radio, tv, illuminazione.
Orari: 8-12 , 15.30-19.00
chiuso: Gioved


","Electronics, radios, tv, lighting
Opening timei: 8 a.m.- 12 p.m. , 3.30-7 p.m
Clodes: Thursday
",50f822d8e4b0b059f4cab293,,http://,, PARTELETTRICA,partel@tin.it,+39 (0462)501299,46.3028218612577,11.5919709205627,,,
8b5f4f01-543c-430f-9cd7-ffa05dfb7f40,negozio,CARTOLERIA DEFLORIAN,Via Roma 78 - 38038 Tesero,"Cartolibreria, Edicola, Articoli Regalo
Orari: 7.00-12.30 , 15.30-19.30
","Bookshop, Newspapers, Gifts
Opening Time: 7 a.m.-12.30 p.m. , 3.30-7.30 p.m.",,,http://www.deflocart.com,, CARTOLERIA DEFLORIAN,info@deflocart.com,+39 (0462)813115,46.2886409033619,11.511332988739,,,
